candidate_id,content,llm_label,supports_violation,precedent_id,canonical_ids,document_page,document_url,keep?
harv_0232,see if you qualify,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,18,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0233,Never a Sellout,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,21,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0234,"Hey, at least your taxes are free. . . . With TurboTax AbsoluteZero, at least your taxes are free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,25,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0235,Movie Credits 30-second,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,30,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0237,Movie Credits Version 2,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,32,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0238,Movie Credits 15-second,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,33,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0239,Movie Credits 15-second Version 2,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,33,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0240,Game Show 30-second,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,34,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0241,"That’s right, TurboTax free is free. Free, free free free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,35,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0244,"Free, free free free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,41,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0246,"That’s right, TurboTax Free is free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,41,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0256,"That’s right, TurboTax Free Edition is free. Free, free free free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,57,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0257,TurboTax Free Edition is for simple U.S. returns only. See if you qualify at turbotax.com. Offer subject to change,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,57,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0258,simple tax returns only,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,58,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0259,simple returns only,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,58,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0260,File your taxes FREE,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,75,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0261,"Plus, get a FREE final expert review",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,75,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0262,Simple tax returns only. File your federal and state taxes for free. Guaranteed,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,78,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0263,File your federal and state taxes for zero dollars,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,78,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0264,File your federal and state taxes for free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,78,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0265,"File your taxes free, your way. Do it yourself free. Get unlimited advice from tax experts free or have an expert do it all for you 100% free only from turbo tax. Simple tax returns only. Must file by February 15th",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,86,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0266,"Now file your taxes free your way. Do it yourself, file with unlimited help, or have an expert do it all for you. Pay zero to file only from Turbo Tax. Simple tax returns only. Must file by February 15th",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,86,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0267,File your taxes free your way. Do it yourself free. Get unlimited advice from tax experts free or have an expert do it all for you. 100% free. Only from Turbo Tax. Simple tax returns only. Must file by March 31st,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,87,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0268,"That’s right. turbo tax free edition is free. Free, free, free, free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,89,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0271,start the transfer and get your guaranteed biggest refund fast and FREE!,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,102,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0272,File Free Today!,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,102,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0273,"Forms 1040EZ/1040A, limited time only",ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,102,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0274,FREE guaranteed - $0 Fed $0 State $0 To File,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,102,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0275,FREE guaranteed $0 Fed $0 State $0 To File,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,102,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0276,"File your simple tax returns for FREE Free, free free free FREE! You have everything you need to finish and file for free, free, free and yes __FREE!",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,102,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0277,"click here to see TurboTax product guarantees, disclaimers and other important information",ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,103,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0278,Get your biggest refund absolutely free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,103,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0279,Join the millions who file for $0,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,103,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0280,free file taxes ONLINE,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,105,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0281,IRS taxes for free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,106,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0282,free tax filing,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,110,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0285,See why it’s free,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,115,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0289,Allows me to file my taxes for free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,137,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0295,free free free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,140,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0312,see if you qualify at turbotax.com,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,148,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0313,Simple returns only. See if you qualify at turbotax.com,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,148,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0314,File A Simple Return For Free,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,148,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0319,See if you qualify today,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,151,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0321,How does TurboTax make money?,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,154,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0331,TurboTax Federal Free Edition is for simple US returns only. Offer may end without notice. See offer details at TurboTax.com,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,170,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0336,That’s right. TurboTax Free Edition is free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,172,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0337,See details at TurboTax.com,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,172,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0338,you can file on TurboTax for absolutely nothing,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,174,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0341,file for free,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,176,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0344,"Free, free, free, free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,181,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0345,"File your taxes free, your way. Do it yourself free. Get unlimited advice from tax experts free or have an expert do it all for you. 100% free. Only from TurboTax. Simple tax returns only. Must file by February 15th",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,184,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0346,TurboTax® Official Site – 100% Free Online Tax Filing,ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,189,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0348,"TurboTax® Free Tax Filing – E-file Your Taxes For Free. . . . Fast, easy and 100% free",ad_copy,yes,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,190,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0358,BILL CREDIT/PROGRAMMING OFFER: IF BY THE END OF PROMOTIONAL PRICE PERIOD(S) CUSTOMER DOES NOT CONTACT DIRECTV TO CHANGE SERVICE THEN ALL SERVICES WILL AUTOMATICALLY CONTINUE AT THE THEN-PREVAILING RATES,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,207,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0364,products & pricing,ad_copy,no,prec.ftc.intuit_turbotax_free_2022,finance.misleading_or_unbalanced_claims|misleading.unsubstantiated_objective_claims,228,https://www.ftc.gov/system/files/ftc_gov/pdf/intuit_initial_decision_public_redacted_1.pdf,
harv_0020,Lumosity in the Classroom Can Positively Impact Students,ad_copy,yes,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,14,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0021,Lumosity’s Athlete Testimonial Contest,ad_copy,no,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,15,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0022,Lumosity helps me stay focused during the last mile of the race,ad_copy,yes,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,15,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0023,How Brain Training Can Improve Your Athletic Game,ad_copy,yes,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,15,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0024,"Improve Your Job Performance, Attitude, and Ratings",ad_copy,yes,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,16,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0025,Cognitive Reserve and the Effects of Aging,ad_copy,yes,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,17,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0026,We Want To Hear Your Story!,ad_copy,no,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,19,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0027,Cognitive Training Improves Executive Function in Breast Cancer Survivors,ad_copy,yes,prec.ftc.lumosity_brain_training_2016,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,19,https://www.ftc.gov/system/files/documents/cases/160105lumoslabscmpt.pdf,
harv_0381,working with hundreds of different insurance carriers,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/Assurance-Complaint.pdf,
harv_0382,Top Health Insurance Providers,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/Assurance-Complaint.pdf,
harv_0383,national health enrollment center,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,9,https://www.ftc.gov/system/files/ftc_gov/pdf/Assurance-Complaint.pdf,
harv_0384,discount would significantly lower consumers’ medical bills by,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,10,https://www.ftc.gov/system/files/ftc_gov/pdf/Assurance-Complaint.pdf,
harv_0386,FREE HEALTH INSURANCE PLAN,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,10,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0387,Health Insurance Give Back Program,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,11,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0388,Trump Health Care Plan,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,14,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0389,millions of Americans … were able to qualify for a great health plan for $1/day,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,14,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0390,Quick and Easy Eligibility Process,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,17,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0391,Health Plans from $1,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,17,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0392,"Instantly Browse Prices, Plans, and Eligibility",ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,18,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0393,Sign Up for 2023 Coverage Now,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,19,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0394,plans and prices,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,20,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0395,given the option to work with a health insurance agent,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,21,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0396,premium tax credit,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,22,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0401,I'm a licensed health insurance agent and benefits coordinator for the headquarters of the state of New Jersey,ad_copy,yes,prec.ftc.mediaalpha_insurance_leads_2025,misleading.false_affiliation_or_endorsement|finance.misleading_or_unbalanced_claims,34,https://www.ftc.gov/system/files/ftc_gov/pdf/complaintforpermanentinjunctionmonetaryjudgmentandotherrelief.pdf,
harv_0221,Send me promotional offers from Microsoft,ad_copy,no,prec.ftc.microsoft_xbox_coppa_2023,minors.parental_consent_for_childrens_data,5,https://www.ftc.gov/system/files/ftc_gov/pdf/microsoftcomplaintcivilpenalties.pdf,
harv_0222,Enhance my online experiences by letting Microsoft Advertising use my account information,ad_copy,no,prec.ftc.microsoft_xbox_coppa_2023,minors.parental_consent_for_childrens_data,5,https://www.ftc.gov/system/files/ftc_gov/pdf/microsoftcomplaintcivilpenalties.pdf,
harv_0410,NextMed offers new FDA approved weight-loss medications like Ozempic and Wegovy,ad_copy,yes,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,4,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0411,"Personalized, Doctor-Backed Semaglutide",ad_copy,yes,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,8,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0412,Our members lose over 53 lbs on average,ad_copy,yes,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,8,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0413,expect to lose up to an average of 23% of body weight,ad_copy,yes,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,9,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0414,can lose 53 pounds at 23% weight loss,ad_copy,yes,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,9,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0416,Weight Loss Membership Agreement,ad_copy,no,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,16,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0417,no diet or exercise,ad_copy,yes,prec.ftc.nextmed_weight_loss_2025,health.unsubstantiated_health_claims|misleading.before_after_distortion,19,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint.NextMed.pdf,
harv_0105,high impact factors,ad_copy,yes,prec.ftc.omics_deceptive_publishing_2019,misleading.missing_or_inconsistent_material_info,8,https://www.ftc.gov/system/files/documents/cases/de_121_-_omics_order_granting_summary_judgment.pdf,
harv_0108,Peer Review Journal List,ad_copy,yes,prec.ftc.omics_deceptive_publishing_2019,misleading.missing_or_inconsistent_material_info,22,https://www.ftc.gov/system/files/documents/cases/omics_de_86_-_ftc_motion_for_summary_judgment.pdf,
harv_0109,OMICS Peer Review Process,ad_copy,yes,prec.ftc.omics_deceptive_publishing_2019,misleading.missing_or_inconsistent_material_info,22,https://www.ftc.gov/system/files/documents/cases/omics_de_86_-_ftc_motion_for_summary_judgment.pdf,
harv_0110,iMedPub LTD Peer Reviewed Open Access Journals & Articles Publishing Company,ad_copy,yes,prec.ftc.omics_deceptive_publishing_2019,misleading.missing_or_inconsistent_material_info,22,https://www.ftc.gov/system/files/documents/cases/omics_de_86_-_ftc_motion_for_summary_judgment.pdf,
harv_0112,Only top scholars are appointed to Boards of Editors,ad_copy,yes,prec.ftc.omics_deceptive_publishing_2019,misleading.missing_or_inconsistent_material_info,27,https://www.ftc.gov/system/files/documents/cases/omics_de_86_-_ftc_motion_for_summary_judgment.pdf,
harv_0113,Instructions for Authors,ad_copy,no,prec.ftc.omics_deceptive_publishing_2019,misleading.missing_or_inconsistent_material_info,33,https://www.ftc.gov/system/files/documents/cases/omics_de_86_-_ftc_motion_for_summary_judgment.pdf,
harv_0439,our best estimate of full market value,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,12,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0440,Opendoor only makes a small amount on each sale,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,13,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0441,local real estate experts,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,13,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0442,competitive market price,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,13,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
